provider_name,course_name,unit,chapter,section,unit_structure,unit_structure_filtered,building_block_unique,media_interaction_combination,building_block_count,building_block_changes_count,building_block_unique_count,has_exercises,only_exercises,multiple_exercise_blocks,starts_with_exercise,exercises_in_middle,ends_with_exercise,v_count,a_count,t_count,e_count,d_count,p_count,h_count,choice_count,coding_count,mapping_count,essay_count,short_answer_count,video_duration,audio_duration,word_count,text_duration,exercise_duration,poll_duration,discussion_duration,interaction_duration,media_duration,unit_duration,completion_time,video_proportion,media_proportion,interaction_count,interaction_density,interaction_density_other,0_media_1_interaction_count,0_media_2_interaction_count,1_media_0_interaction_count,1_media_1_interaction_count,1_media_2_interaction_count,1_media_3_interaction_count,2_media_0_interaction_count,2_media_1_interaction_count,2_media_2_interaction_count,2_media_3_interaction_count,graphics_count,code_rows_count,table_count,multi_codal
IxDF,IxDF-IDU,12_04,12,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1707,0,0,0,300.0,0,0,300.0,1707,2007.0,3714.0,1.0,0.9192245557350566,1,0.14947683109118087,0.029895366218236172,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,12_05,12,05,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,501,240,0.0,0,300,300.0,240,540.0,540.0,0.0,0.4444444444444444,1,0.5555555555555556,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,1_01,1,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,2584,0,0,0,300.0,0,0,300.0,2584,2884.0,5468.0,1.0,0.9451353328456474,1,0.10402219140083217,0.020804438280166433,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,1_02,1,02,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,1820,0,0,0,2100.0,0,0,2100.0,1820,3920.0,5740.0,1.0,0.6341463414634146,2,0.5357142857142857,0.030612244897959186,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,1_03,1,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,746,0,0,0,300.0,0,0,300.0,746,1046.0,1792.0,1.0,0.8325892857142857,1,0.28680688336520077,0.05736137667304015,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,1_04,1,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,611,0,0,0,300.0,0,0,300.0,611,911.0,1522.0,1.0,0.8028909329829172,1,0.32930845225027444,0.06586169045005488,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,1_05,1,05,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,398,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_01,2,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1397,0,0,0,300.0,0,0,300.0,1397,1697.0,3094.0,1.0,0.903038138332256,1,0.17678255745433116,0.03535651149086623,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_02,2,02,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,920,0,0,0,300.0,0,0,300.0,920,1220.0,2140.0,1.0,0.8598130841121495,1,0.2459016393442623,0.049180327868852465,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_03,2,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1124,0,0,0,300.0,0,0,300.0,1124,1424.0,2548.0,1.0,0.8822605965463108,1,0.21067415730337077,0.042134831460674156,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_04,2,04,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,1716,0,0,0,2100.0,0,0,2100.0,1716,3816.0,5532.0,1.0,0.6203904555314533,2,0.550314465408805,0.031446540880503145,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_05,2,05,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1590,0,0,0,300.0,0,0,300.0,1590,1890.0,3480.0,1.0,0.9137931034482759,1,0.15873015873015872,0.031746031746031744,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,2_06,2,06,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,290,120,0.0,0,300,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,3_01,3,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,2341,0,0,0,300.0,0,0,300.0,2341,2641.0,4982.0,1.0,0.9397832195905259,1,0.11359333585762968,0.022718667171525937,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,3_02,3,02,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,1696,0,0,0,2100.0,0,0,2100.0,1696,3796.0,5492.0,1.0,0.6176256372906045,2,0.553213909378293,0.03161222339304531,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,3_03,3,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1103,0,0,0,300.0,0,0,300.0,1103,1403.0,2506.0,1.0,0.8802873104549083,1,0.21382751247327156,0.042765502494654314,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,3_04,3,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,714,0,0,0,300.0,0,0,300.0,714,1014.0,1728.0,1.0,0.8263888888888888,1,0.2958579881656805,0.0591715976331361,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,3_05,3,05,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,450,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-IDU,4_01,4,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,2,0,0,0,0,1598,0,0,0,600.0,0,0,600.0,1598,2198.0,3796.0,1.0,0.8419388830347735,2,0.272975432211101,0.0545950864422202,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,4_02,4,02,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,916,0,0,0,2100.0,0,0,2100.0,916,3016.0,3932.0,1.0,0.4659206510681587,2,0.6962864721485411,0.03978779840848806,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,4_03,4,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,721,0,0,0,300.0,0,0,300.0,721,1021.0,1742.0,1.0,0.8277841561423651,1,0.2938295788442703,0.058765915768854066,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,4_04,4,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,700,0,0,0,300.0,0,0,300.0,700,1000.0,1700.0,1.0,0.8235294117647058,1,0.3,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,4_05,4,05,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,726,0,0,0,300.0,0,0,300.0,726,1026.0,1752.0,1.0,0.8287671232876712,1,0.29239766081871343,0.05847953216374269,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,4_06,4,06,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,444,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,2,0,0,True
IxDF,IxDF-IDU,5_01,5,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,3704,0,0,0,300.0,0,0,300.0,3704,4004.0,7708.0,1.0,0.9610793980280228,1,0.07492507492507493,0.014985014985014984,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,5_02,5,02,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,777,0,0,0,300.0,0,0,300.0,777,1077.0,1854.0,1.0,0.8381877022653722,1,0.2785515320334262,0.05571030640668524,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,5_03,5,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,852,0,0,0,300.0,0,0,300.0,852,1152.0,2004.0,1.0,0.8502994011976048,1,0.2604166666666667,0.052083333333333336,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,5_04,5,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,415,0,0,0,300.0,0,0,300.0,415,715.0,1130.0,1.0,0.7345132743362832,1,0.4195804195804196,0.08391608391608392,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,5_05,5,05,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,0,0,0,1,0,1125,0,0,0,1800.0,0,0,1800.0,1125,2925.0,4050.0,1.0,0.5555555555555556,1,0.6153846153846154,0.020512820512820513,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,5_06,5,06,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,325,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-IDU,6_01,6,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,2,0,0,0,0,1857,0,0,0,600.0,0,0,600.0,1857,2457.0,4314.0,1.0,0.8609179415855355,2,0.2442002442002442,0.04884004884004884,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_02,6,02,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1121,0,0,0,300.0,0,0,300.0,1121,1421.0,2542.0,1.0,0.8819826907946499,1,0.211118930330753,0.0422237860661506,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_03,6,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,212,0,0,0,300.0,0,0,300.0,212,512.0,724.0,1.0,0.585635359116022,1,0.5859375,0.1171875,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_04,6,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1285,0,0,0,300.0,0,0,300.0,1285,1585.0,2870.0,1.0,0.8954703832752613,1,0.1892744479495268,0.03785488958990536,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_05,6,05,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,404,0,0,0,2100.0,0,0,2100.0,404,2504.0,2908.0,1.0,0.27785419532324623,2,0.8386581469648562,0.04792332268370607,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_06,6,06,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,364,0,0,0,300.0,0,0,300.0,364,664.0,1028.0,1.0,0.708171206225681,1,0.45180722891566266,0.09036144578313253,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,6_07,6,07,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,678,300,0.0,0,300,300.0,300,600.0,600.0,0.0,0.5,1,0.5,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_01,7,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,2316,0,0,0,300.0,0,0,300.0,2316,2616.0,4932.0,1.0,0.9391727493917275,1,0.11467889908256881,0.02293577981651376,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_02,7,02,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,1232,0,0,0,2100.0,0,0,2100.0,1232,3332.0,4564.0,1.0,0.5398773006134969,2,0.6302521008403361,0.03601440576230492,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_03,7,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1239,0,0,0,300.0,0,0,300.0,1239,1539.0,2778.0,1.0,0.8920086393088553,1,0.1949317738791423,0.038986354775828465,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_04,7,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,819,0,0,0,300.0,0,0,300.0,819,1119.0,1938.0,1.0,0.8452012383900929,1,0.2680965147453083,0.05361930294906166,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_05,7,05,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,500,0,0,0,300.0,0,0,300.0,500,800.0,1300.0,1.0,0.7692307692307693,1,0.375,0.075,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,7_06,7,06,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,420,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_01,8,01,vee,ve,ev,1-media-1-interaction,3,1,2,True,False,False,False,False,True,1,0,0,2,0,0,0,1,0,0,1,0,2013,0,0,0,2100.0,0,0,2100.0,2013,4113.0,6126.0,1.0,0.6571988246816847,2,0.5105762217359592,0.029175784099197667,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_02,8,02,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1252,0,0,0,300.0,0,0,300.0,1252,1552.0,2804.0,1.0,0.8930099857346647,1,0.19329896907216496,0.03865979381443299,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_03,8,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1595,0,0,0,300.0,0,0,300.0,1595,1895.0,3490.0,1.0,0.9140401146131805,1,0.158311345646438,0.0316622691292876,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_04,8,04,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,685,0,0,0,300.0,0,0,300.0,685,985.0,1670.0,1.0,0.8203592814371258,1,0.30456852791878175,0.06091370558375634,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_05,8,05,v,v,v,1-media-0-interaction,1,0,1,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0.0,0,0,0.0,1032,1032.0,2064.0,1.0,1.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,8_06,8,06,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,474,240,0.0,0,300,300.0,240,540.0,540.0,0.0,0.4444444444444444,1,0.5555555555555556,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,2,0,0,True
IxDF,IxDF-IDU,9_01,9,01,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,1321,0,0,0,300.0,0,0,300.0,1321,1621.0,2942.0,1.0,0.8980285520054385,1,0.1850709438618137,0.03701418877236274,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,9_02,9,02,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,355,0,0,0,300.0,0,0,300.0,355,655.0,1010.0,1.0,0.7029702970297029,1,0.4580152671755725,0.0916030534351145,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,9_03,9,03,ve,ve,ev,1-media-1-interaction,2,1,2,True,False,False,False,False,True,1,0,0,1,0,0,0,1,0,0,0,0,499,0,0,0,300.0,0,0,300.0,499,799.0,1298.0,1.0,0.7688751926040062,1,0.37546933667083854,0.07509386733416772,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,9_04,9,04,veee,ve,ev,1-media-1-interaction,4,1,2,True,False,False,False,False,True,1,0,0,3,0,0,0,2,0,0,1,0,1314,0,0,0,2400.0,0,0,2400.0,1314,3714.0,5028.0,1.0,0.522673031026253,3,0.6462035541195477,0.048465266558966075,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-IDU,9_05,9,05,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,444,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-UI,1_01,1,01,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,1,0,0,0,0,0,0,189,120,300.0,0,0,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,1_02,1,02,tvee,tve,etv,2-media-1-interaction,4,2,3,True,False,False,False,False,True,1,0,1,2,0,0,0,1,0,0,1,0,768,0,58,60,2100.0,0,0,2100.0,828,2928.0,3696.0,0.927536231884058,0.4318181818181818,2,0.7172131147540983,0.04098360655737705,0,0,0,0,0,0,0,1,0,0,0,0,0,False
IxDF,IxDF-UI,1_03,1,03,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,178,120,0.0,0,300,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,1_04,1,04,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1580,660,900.0,0,0,900.0,660,1560.0,1560.0,0.0,0.4230769230769231,3,0.5769230769230769,0.11538461538461539,0,0,0,1,0,0,0,0,0,0,5,0,0,True
IxDF,IxDF-UI,1_05,1,05,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1878,780,600.0,0,0,600.0,780,1380.0,1380.0,0.0,0.5652173913043478,2,0.43478260869565216,0.08695652173913043,0,0,0,1,0,0,0,0,0,0,4,0,0,True
IxDF,IxDF-UI,1_06,1,06,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1400,600,600.0,0,0,600.0,600,1200.0,1200.0,0.0,0.5,2,0.5,0.1,0,0,0,1,0,0,0,0,0,0,6,0,0,True
IxDF,IxDF-UI,1_07,1,07,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1664,720,600.0,0,0,600.0,720,1320.0,1320.0,0.0,0.5454545454545454,2,0.45454545454545453,0.09090909090909091,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-UI,1_08,1,08,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,349,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,2,0,0,True
IxDF,IxDF-UI,1_09,1,09,tee,te,et,1-media-1-interaction,3,1,2,True,False,False,False,False,True,0,0,1,2,0,0,0,1,0,0,1,0,0,0,220,120,2100.0,0,0,2100.0,120,2220.0,2220.0,0.0,0.05405405405405406,2,0.9459459459459459,0.05405405405405406,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,2_01,2,01,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,1,0,0,0,0,0,0,250,120,300.0,0,0,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,2_02,2,02,tve,tve,etv,2-media-1-interaction,3,2,3,True,False,False,False,False,True,1,0,1,1,0,0,0,3,0,0,0,0,610,0,85,60,900.0,0,0,900.0,670,1570.0,2180.0,0.9104477611940298,0.5871559633027523,3,0.5732484076433121,0.11464968152866241,0,0,0,0,0,0,0,1,0,0,1,0,0,True
IxDF,IxDF-UI,2_03,2,03,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1644,660,900.0,0,0,900.0,660,1560.0,1560.0,0.0,0.4230769230769231,3,0.5769230769230769,0.11538461538461539,0,0,0,1,0,0,0,0,0,0,6,0,0,True
IxDF,IxDF-UI,2_04,2,04,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1956,840,600.0,0,0,600.0,840,1440.0,1440.0,0.0,0.5833333333333334,2,0.4166666666666667,0.08333333333333333,0,0,0,1,0,0,0,0,0,0,6,0,0,True
IxDF,IxDF-UI,2_05,2,05,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,3,0,0,0,0,0,0,3452,1440,900.0,0,0,900.0,1440,2340.0,2340.0,0.0,0.6153846153846154,3,0.38461538461538464,0.07692307692307693,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-UI,2_06,2,06,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2947,1200,600.0,0,0,600.0,1200,1800.0,1800.0,0.0,0.6666666666666666,2,0.3333333333333333,0.06666666666666667,0,0,0,1,0,0,0,0,0,0,8,0,0,True
IxDF,IxDF-UI,2_07,2,07,tee,te,et,1-media-1-interaction,3,1,2,True,False,False,False,False,True,0,0,1,2,0,0,0,1,0,0,1,0,0,0,2103,900,2100.0,0,0,2100.0,900,3000.0,3000.0,0.0,0.3,2,0.7,0.04,0,0,0,1,0,0,0,0,0,0,4,0,0,True
IxDF,IxDF-UI,2_08,2,08,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,232,120,0.0,0,300,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,2_09,2,09,td,td,dt,1-media-1-interaction,2,1,2,False,False,False,False,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0,0,387,180,0.0,0,300,300.0,180,480.0,480.0,0.0,0.375,1,0.625,0.125,0,0,0,1,0,0,0,0,0,0,2,0,0,True
IxDF,IxDF-UI,2_10,2,10,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,1,0,0,0,0,0,0,242,120,300.0,0,0,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,1,0,0,True
IxDF,IxDF-UI,3_01,3,01,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,1,0,0,0,0,0,0,237,120,300.0,0,0,300.0,120,420.0,420.0,0.0,0.2857142857142857,1,0.7142857142857143,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,False
IxDF,IxDF-UI,3_02,3,02,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2153,900,900.0,0,0,900.0,900,1800.0,1800.0,0.0,0.5,3,0.5,0.1,0,0,0,1,0,0,0,0,0,0,6,0,0,True
IxDF,IxDF-UI,3_03,3,03,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1834,780,600.0,0,0,600.0,780,1380.0,1380.0,0.0,0.5652173913043478,2,0.43478260869565216,0.08695652173913043,0,0,0,1,0,0,0,0,0,0,4,0,0,True
IxDF,IxDF-UI,3_04,3,04,te,te,et,1-media-1-interaction,2,1,2,True,False,False,False,False,True,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2113,900,900.0,0,0,900.0,900,1800.0,1800.0,0.0,0.5,3,0.5,0.1,0,0,0,1,0,0,0,0,0,0,5,0,0,True
IxDF,IxDF-UI,3_05,3,05,tve,tve,etv,2-media-1-interaction,3,2,3,True,False,False,False,False,True,1,0,1,1,0,0,0,2,0,0,0,0,504,0,55,60,600.0,0,0,600.0,564,1164.0,1668.0,0.8936170212765957,0.6402877697841727,2,0.5154639175257731,0.10309278350515465,0,0,0,0,0,0,0,1,0,0,0,0,0,False
